id,name,position,shirt_number,team_id,team_side,substitute,captain,total_pass,accurate_pass,total_long_balls,accurate_long_balls,goal_assist,good_high_claim,saved_shots_from_inside_the_box,saves,minutes_played,touches,rating,possession_lost_ctrl,rating_original,rating_alternative,goals_prevented,match_id,total_cross,accurate_cross,aerial_lost,duel_lost,duel_won,dispossessed,on_target_scoring_attempt,goals,total_clearance,outfielder_block,interception_won,total_tackle,fouls,expected_goals,expected_assists,aerial_won,was_fouled,shot_off_target,challenge_lost,total_contest,won_contest,big_chance_created,clearance_off_line,key_pass,error_lead_to_a_shot,big_chance_missed,penalty_miss,blocked_scoring_attempt,penalty_save,punches,penalty_conceded,total_offside,total_keeper_sweeper,accurate_keeper_sweeper,hit_woodwork,last_man_tackle,own_goals,penalty_won,error_lead_to_a_goal
605374,Tete Morente,F,7,2689,away,True,False,17.0,15.0,3.0,2.0,0.0,,,,45.0,21.0,6.6,3.0,6.6,6.6,,12504659,,,,2.0,,,,,1.0,,1.0,,2.0,,0.0102714,,,,,,,,,1.0,,,,,,,,,,,,,,,
1127590,Mohamed Kaba,M,77,2689,away,True,False,19.0,17.0,,,0.0,,,,45.0,29.0,6.4,4.0,6.4,6.5,,12504659,,,1.0,3.0,4.0,,,,2.0,1.0,,2.0,,,0.00541318,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
842709,Rémi Oudin,M,10,2689,away,True,False,16.0,12.0,3.0,2.0,0.0,,,,45.0,22.0,6.2,8.0,6.2,6.2,,12504659,1.0,,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1142149,Medon Berisha,M,5,2689,away,True,False,22.0,18.0,1.0,,0.0,,,,25.0,26.0,6.7,4.0,6.7,6.8,,12504659,,,,,,,,,1.0,,,,,0.0181,0.280158,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
984998,Santiago Pierotti,F,50,2689,away,True,False,5.0,5.0,,,0.0,,,,25.0,13.0,6.5,4.0,6.5,6.3,,12504659,1.0,,,2.0,,1.0,,,1.0,,,,,0.11,0.00674292,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
999192,Jasper Samooja,G,32,2689,away,True,False,,,,,,,,,,,,,,,,12504659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000347,Alexandru Borbei,G,98,2803,away,True,False,,,,,,,,,,,,,,,,12504659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845024,Christian Früchtl,G,1,2689,away,True,False,,,,,,,,,,,,,,,,12504659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877978,Andy Pelmard,D,2,1680,away,True,False,,,,,,,,,,,,,,,,12504659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082407,Luis Hasa,M,40,2714,away,True,False,,,,,,,,,,,,,,,,12504659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886628,Þórir Jóhann Helgason,M,14,2689,away,True,False,,,,,,,,,,,,,,,,12504659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134085,Ed McJannet,M,27,2708,away,True,False,,,,,,,,,,,,,,,,12504659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136325,Rareș Burnete,F,23,5324,away,True,False,,,,,,,,,,,,,,,,12504659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69378,David De Gea,G,43,2693,home,False,False,28.0,9.0,24.0,5.0,0.0,2.0,1.0,1.0,90.0,31.0,6.8,19.0,6.8,7.0,0.3189,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
822518,Dodô,D,2,2693,home,False,False,39.0,28.0,5.0,1.0,0.0,,,,90.0,77.0,7.5,16.0,7.5,7.7,,12504668,3.0,1.0,,4.0,9.0,,,,5.0,,,1.0,1.0,0.0618,0.147147,,5.0,2.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,
1210848,Pietro Comuzzo,D,15,2693,home,False,False,40.0,35.0,1.0,1.0,0.0,,,,90.0,51.0,7.0,6.0,7.0,6.9,,12504668,,,4.0,5.0,3.0,,,,5.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
893998,Luca Ranieri,D,6,2693,home,False,True,48.0,42.0,6.0,1.0,0.0,,,,90.0,63.0,7.3,7.0,7.3,7.2,,12504668,,,2.0,3.0,5.0,,,,6.0,1.0,2.0,1.0,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
377118,Robin Gosens,D,21,2693,home,False,False,41.0,30.0,5.0,1.0,0.0,,,,90.0,63.0,7.0,16.0,7.0,7.0,,12504668,3.0,1.0,,7.0,9.0,,,,,,2.0,6.0,2.0,,0.129613,2.0,1.0,,5.0,,,,,,,,,,,,,1.0,,,,,,,
317301,Danilo Cataldi,M,32,2699,home,False,False,62.0,54.0,6.0,3.0,0.0,,,,90.0,76.0,7.9,10.0,7.9,8.3,,12504668,,,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0916,0.0256263,,,,,,,,,1.0,,,,,,,,,,,,,,,
859024,Yacine Adli,M,29,2692,home,False,False,55.0,51.0,6.0,3.0,0.0,,,,67.0,70.0,6.8,10.0,6.8,6.7,,12504668,6.0,2.0,,4.0,2.0,,,,2.0,,,1.0,1.0,0.0597,0.051586,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,
802142,Jonathan Ikoné,M,11,2693,home,False,False,17.0,16.0,1.0,1.0,0.0,,,,56.0,26.0,6.6,5.0,6.6,6.8,,12504668,,,,4.0,2.0,1.0,1.0,,,,,1.0,,0.0308,0.007118,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,
962029,Lucas Beltrán,M,9,2693,home,False,False,37.0,30.0,2.0,2.0,1.0,,,,83.0,48.0,6.9,11.0,6.9,6.7,,12504668,,,4.0,8.0,1.0,1.0,,,,,1.0,,,0.0431,0.079341,,1.0,,1.0,2.0,,,,3.0,,,,1.0,,,,,,,,,,,
893640,Riccardo Sottil,M,7,2689,home,False,False,24.0,18.0,1.0,,0.0,,,,67.0,34.0,7.0,10.0,7.0,7.0,,12504668,1.0,,1.0,3.0,5.0,1.0,1.0,,,,,2.0,1.0,0.0378,0.0141138,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,
812946,Christian Kouamé,F,99,2693,home,False,False,14.0,9.0,,,0.0,,,,56.0,25.0,7.1,8.0,7.1,6.9,,12504668,,,1.0,2.0,7.0,,,,1.0,,,2.0,1.0,,0.0162143,1.0,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,
928122,Andrea Colpani,M,23,2729,home,True,False,6.0,4.0,1.0,,0.0,,,,34.0,12.0,6.5,4.0,6.5,6.5,,12504668,1.0,,2.0,3.0,2.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
835601,Moise Kean,F,20,2693,home,True,False,,,,,0.0,,,,34.0,8.0,6.2,7.0,6.2,6.2,,12504668,,,2.0,6.0,1.0,3.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
1121333,Amir Richardson,M,24,2693,home,True,False,10.0,7.0,,,0.0,,,,23.0,12.0,6.5,4.0,6.5,6.7,,12504668,,,,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
804909,Albert Guðmundsson,F,10,2693,home,True,False,7.0,5.0,,,0.0,,,,23.0,10.0,6.5,4.0,6.5,6.4,,12504668,2.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
972886,Fabiano Parisi,D,65,2693,home,True,False,1.0,1.0,,,0.0,,,,12.0,3.0,6.6,,6.6,6.8,,12504668,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1397756,Tommaso Martinelli,G,30,2693,home,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136856,Pietro Terracciano,G,1,2692,home,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122848,Cristiano Biraghi,D,3,2696,home,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137431,Michael Kayode,D,33,50,home,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496360,Matias Moreno,D,22,2849,home,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795297,Lucas Martínez Quarta,D,28,3211,home,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548178,Rolando Mandragora,M,8,2693,home,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363380,Alen Sherri,G,71,2801,away,False,False,23.0,23.0,,,0.0,,1.0,2.0,90.0,30.0,6.7,,6.7,7.0,-0.1348,12504668,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
927304,Gabriele Zappa,D,28,2719,away,False,False,30.0,22.0,3.0,1.0,0.0,,,,90.0,48.0,6.6,15.0,6.6,6.7,,12504668,1.0,,1.0,2.0,3.0,,,,2.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
360396,Yerry Mina,D,26,2719,away,False,False,79.0,64.0,11.0,3.0,0.0,,,,90.0,93.0,7.1,17.0,7.1,6.7,,12504668,,,1.0,3.0,5.0,,,,2.0,1.0,2.0,,2.0,,0.0198148,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
352736,Sebastiano Luperto,D,6,2719,away,False,False,58.0,50.0,8.0,1.0,0.0,,,,90.0,84.0,7.4,9.0,7.4,7.5,,12504668,,,,4.0,11.0,1.0,,,10.0,,1.0,6.0,3.0,0.0153,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
964153,Adam Obert,D,33,2719,away,False,False,26.0,20.0,4.0,,0.0,,,,57.0,44.0,6.6,11.0,6.6,6.5,,12504668,,,,3.0,4.0,1.0,,,2.0,,2.0,3.0,1.0,0.0818,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
279563,Răzvan Marin,M,18,3250,away,False,False,38.0,33.0,3.0,3.0,0.0,,,,72.0,47.0,6.5,10.0,6.5,6.7,,12504668,3.0,1.0,,4.0,2.0,1.0,,,1.0,,,1.0,2.0,,0.0618799,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
920391,Antoine Makoumbou,M,29,3053,away,False,False,45.0,43.0,,,0.0,,,,83.0,54.0,6.7,4.0,6.7,6.7,,12504668,,,1.0,3.0,4.0,1.0,,,2.0,,,2.0,,0.136,0.00740891,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
928104,Nadir Zortea,M,19,2719,away,False,False,14.0,10.0,,,0.0,,,,73.0,39.0,6.9,16.0,6.9,7.4,,12504668,6.0,2.0,,6.0,7.0,3.0,,,,,,,1.0,,0.452155,,1.0,,,8.0,6.0,1.0,,1.0,,,,,,,,,,,,,,,
21608,Nicolas Viola,M,10,241802,away,False,True,15.0,12.0,1.0,,0.0,,,,45.0,23.0,6.4,8.0,6.4,6.1,,12504668,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,1.0,,0.020709,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
596736,Tommaso Augello,M,3,2715,away,False,False,48.0,41.0,4.0,3.0,0.0,,,,90.0,68.0,6.7,16.0,6.7,6.6,,12504668,8.0,1.0,1.0,5.0,4.0,1.0,,,1.0,,2.0,1.0,,,0.107309,2.0,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
958982,Roberto Piccoli,F,91,2719,away,False,False,14.0,7.0,1.0,1.0,0.0,,,,90.0,23.0,6.4,9.0,6.4,6.2,,12504668,,,1.0,3.0,4.0,,1.0,,2.0,,,,2.0,0.355,0.0294931,3.0,1.0,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,
902019,Gianluca Gaetano,M,70,2719,away,True,False,18.0,15.0,1.0,1.0,0.0,,,,45.0,23.0,6.8,5.0,6.8,6.6,,12504668,2.0,1.0,,4.0,2.0,,,,,,,1.0,2.0,0.1058,0.0516984,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
1000150,Zito Luvumbo,F,77,2719,away,True,False,10.0,8.0,2.0,1.0,0.0,,,,33.0,21.0,6.8,7.0,6.8,6.8,,12504668,3.0,,,4.0,4.0,,,,,,1.0,,3.0,0.1109,,,2.0,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,
928777,Michel Ndary Adopo,M,8,2719,away,True,False,8.0,7.0,,,0.0,,,,18.0,12.0,6.7,2.0,6.7,6.6,,12504668,,,,2.0,2.0,1.0,,,,,,1.0,1.0,0.0377,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
975811,Mattia Felici,F,97,2719,away,True,False,3.0,2.0,,,0.0,,,,17.0,9.0,6.4,4.0,6.4,6.4,,12504668,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
132704,Leonardo Pavoletti,F,30,2719,away,True,False,6.0,4.0,,,0.0,,,,12.0,7.0,6.5,3.0,6.5,6.3,,12504668,,,1.0,2.0,,,,,,,,,1.0,,0.0160041,,,,,,,,,,,,,,,,,1.0,,,,,,,
284349,Simone Scuffet,G,22,2737,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992605,Giuseppe Ciocci,G,1,2719,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286087,Mateusz Wieteska,D,23,3065,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79680,José Luis Palomino,D,24,3210,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328109,Alessandro Deiola,M,14,2719,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111640,Matteo Prati,M,16,2719,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569556,Jakub Jankto,M,21,241802,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383314,Paulo Azzi,D,37,2729,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471569,Kingstone Mutandwa,F,80,2049,away,True,False,,,,,,,,,,,,,,,,12504668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253391,Lorenzo Montipò,G,1,2701,home,False,False,24.0,14.0,14.0,4.0,0.0,,,1.0,90.0,33.0,5.6,10.0,5.6,4.4,-2.8809,12504664,,,,,2.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1096210,Jackson Tchatchoua,D,38,2701,home,False,False,38.0,29.0,3.0,1.0,1.0,,,,90.0,65.0,6.9,15.0,6.9,6.7,,12504664,7.0,2.0,,1.0,7.0,,,,2.0,,,2.0,1.0,0.035,0.223928,1.0,1.0,2.0,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,
812829,Giangiacomo Magnani,D,23,2715,home,False,False,54.0,49.0,7.0,3.0,0.0,,,,90.0,76.0,6.2,8.0,6.2,6.2,,12504664,,,1.0,2.0,7.0,,,,6.0,1.0,3.0,2.0,,0.0981,,2.0,3.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0
288321,Paweł Dawidowicz,D,27,4703,home,False,False,62.0,56.0,6.0,3.0,0.0,,,,90.0,77.0,6.0,6.0,6.0,6.0,,12504664,,,2.0,4.0,9.0,,,,7.0,,,2.0,2.0,0.1696,0.00510903,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0
897594,Domagoj Bradarić,D,12,2701,home,False,False,23.0,16.0,2.0,,0.0,,,,33.0,29.0,5.9,10.0,5.9,5.5,,12504664,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389689,Reda Belahyane,M,6,2699,home,False,False,37.0,30.0,5.0,2.0,0.0,,,,90.0,51.0,6.2,13.0,6.2,6.2,,12504664,1.0,,,5.0,,1.0,,,,,1.0,,3.0,,0.0205107,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
974863,Dani Silva,M,21,1289,home,False,False,31.0,23.0,2.0,,0.0,,,,60.0,34.0,6.0,10.0,6.0,6.0,,12504664,,,,2.0,2.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
964154,Tomáš Suslov,M,31,2701,home,False,False,10.0,9.0,2.0,2.0,0.0,,,,59.0,23.0,6.4,8.0,6.4,6.1,,12504664,4.0,1.0,2.0,5.0,2.0,,1.0,,,,,,2.0,0.0267,0.0758915,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
1155358,Dailon Rocha Livramento,M,14,2701,home,False,False,9.0,4.0,1.0,1.0,0.0,,,,45.0,17.0,6.2,9.0,6.2,6.0,,12504664,1.0,,3.0,6.0,4.0,,,,,1.0,,,1.0,,0.00969889,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
41157,Darko Lazović,M,8,241802,home,False,True,35.0,27.0,3.0,2.0,0.0,,,,90.0,56.0,7.1,17.0,7.1,6.6,,12504664,9.0,2.0,,3.0,2.0,1.0,,,,,1.0,1.0,1.0,,0.245884,,1.0,,2.0,,,1.0,,3.0,,,,,,,,,,,,,,,
957937,Casper Tengstedt,F,11,2959,home,False,False,15.0,12.0,1.0,1.0,0.0,,,,80.0,25.0,7.4,4.0,7.4,7.7,,12504664,,,4.0,4.0,3.0,,1.0,1.0,3.0,,,1.0,1.0,0.1022,0.0297546,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
1384847,Daniele Ghilardi,D,87,2702,home,True,False,37.0,34.0,4.0,3.0,0.0,,,,57.0,53.0,7.1,3.0,7.1,7.2,,12504664,,,1.0,2.0,11.0,,,,4.0,,2.0,3.0,1.0,,,3.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
915812,Abdou Harroui,M,18,2701,home,True,False,32.0,31.0,1.0,,0.0,,,,45.0,45.0,6.9,6.0,6.9,6.8,,12504664,2.0,1.0,,3.0,2.0,,1.0,,,,,1.0,2.0,0.1125,0.0838425,,,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
1018179,Daniel Mosquera,F,35,2701,home,True,False,9.0,7.0,,,0.0,,,,31.0,16.0,6.8,4.0,6.8,6.4,,12504664,,,1.0,2.0,1.0,1.0,,,,,,,,0.2456,0.0446585,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
791566,Grigoris Kastanos,M,20,2701,home,True,False,21.0,18.0,2.0,2.0,0.0,,,,30.0,28.0,6.8,7.0,6.8,6.9,,12504664,1.0,,,3.0,2.0,2.0,,,,,,,,0.1511,0.0534854,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
1022204,Amin Sarr,F,9,2701,home,True,False,5.0,4.0,,,0.0,,,,10.0,7.0,6.5,2.0,6.5,6.5,,12504664,,,,1.0,,1.0,,,,,,,,,0.0159927,,,,,,,,,,,,,,,,,,,,,,,,
253369,Simone Perilli,G,34,2701,home,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147700,Alessandro Berardi,G,22,241802,home,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901885,Flavius Daniliuc,D,4,2710,home,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040,Davide Faraoni,D,5,241802,home,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526305,Christian Corradi,D,82,258972,home,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514294,Ayanda Sishuba,M,17,1658,home,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169409,Alphadjo Cissè,F,80,2796,home,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474846,Junior Ajayi,F,72,2701,home,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925285,Devis Vásquez,G,23,2702,away,False,False,35.0,21.0,17.0,4.0,0.0,1.0,2.0,2.0,90.0,40.0,6.6,14.0,6.6,6.2,-0.1935,12504664,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126175,Saba Goglichidze,D,2,2695,away,False,False,33.0,27.0,5.0,1.0,0.0,,,,90.0,41.0,6.7,7.0,6.7,7.1,,12504664,,,1.0,2.0,4.0,,,,,1.0,,3.0,1.0,0.0283,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
840414,Ardian Ismajli,D,34,2696,away,False,True,51.0,45.0,6.0,3.0,0.0,,,,90.0,60.0,6.7,6.0,6.7,6.8,,12504664,,,2.0,2.0,4.0,,,,4.0,,2.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1009268,Mattia Viti,D,21,2693,away,False,False,63.0,58.0,9.0,5.0,0.0,,,,90.0,68.0,6.8,5.0,6.8,6.8,,12504664,,,1.0,2.0,3.0,,,,4.0,,,,1.0,,0.00838222,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
541578,Emmanuel Gyasi,M,11,2715,away,False,False,28.0,22.0,2.0,1.0,0.0,,,,90.0,54.0,6.4,9.0,6.4,6.6,,12504664,2.0,,2.0,5.0,4.0,1.0,,,5.0,,,2.0,1.0,0.5284,0.00546704,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
907667,Faustino Anjorin,M,8,2696,away,False,False,25.0,21.0,2.0,1.0,1.0,,,,69.0,42.0,7.1,11.0,7.1,6.7,,12504664,3.0,,1.0,4.0,1.0,,,,1.0,,2.0,,1.0,0.1829,0.0273681,,,3.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
849274,Youssef Maleh,M,93,2689,away,False,False,39.0,31.0,7.0,2.0,1.0,,,,82.0,51.0,7.0,9.0,7.0,7.1,,12504664,,,1.0,3.0,6.0,,,,1.0,,,1.0,1.0,,0.0387775,1.0,4.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,
814589,Giuseppe Pezzella,M,3,2761,away,False,False,33.0,27.0,5.0,3.0,0.0,,,,69.0,58.0,6.8,16.0,6.8,6.5,,12504664,8.0,1.0,1.0,4.0,3.0,,,,2.0,,,,,0.0208,0.0864768,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
965008,Sebastiano Esposito,F,99,2697,away,False,False,36.0,20.0,2.0,,0.0,,,,82.0,53.0,8.7,19.0,8.7,9.2,,12504664,2.0,,4.0,6.0,7.0,,2.0,2.0,1.0,,1.0,2.0,1.0,0.2853,,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,
905264,Liberato Cacace,F,13,64,away,False,False,29.0,17.0,4.0,,0.0,,,,90.0,49.0,7.3,20.0,7.3,7.6,,12504664,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.1414,0.0178927,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
839226,Pietro Pellegri,F,9,2705,away,False,False,5.0,4.0,1.0,1.0,0.0,,,,10.0,7.0,6.4,2.0,6.4,6.4,,12504664,,,1.0,3.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
930191,Lorenzo Colombo,F,29,2713,away,True,False,37.0,29.0,3.0,2.0,0.0,,,,80.0,53.0,7.9,13.0,7.9,7.6,,12504664,1.0,1.0,4.0,13.0,6.0,2.0,1.0,1.0,2.0,,,1.0,6.0,0.0522,0.0557179,1.0,3.0,1.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,
287573,Liam Henderson,M,6,2711,away,True,False,18.0,16.0,2.0,1.0,0.0,,,,21.0,20.0,6.9,2.0,6.9,6.8,,12504664,,,,,1.0,,,,,,1.0,1.0,,,0.00585727,,,,,,,,,1.0,,,,,,,,,,,,,,,
1000015,Emmanuel Ekong,F,19,1892,away,True,False,3.0,1.0,,,0.0,,,,21.0,7.0,6.6,3.0,6.6,6.3,,12504664,,,2.0,5.0,1.0,,,,,,,1.0,2.0,0.0475,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
1165371,Luca Marianucci,D,35,2714,away,True,False,2.0,2.0,,,0.0,,,,8.0,3.0,6.7,,6.7,6.7,,12504664,,,,,,,1.0,,,,,,,0.0191,,,,,,,,,,,,,,,,,,,,,,,,,
920744,Ola Solbakken,F,17,1292,away,True,False,5.0,3.0,,,0.0,,,,8.0,10.0,6.6,4.0,6.6,6.5,,12504664,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
794784,Samuele Perisan,G,1,2705,away,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397725,Jacopo Seghetti,G,12,2726,away,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137667,Mattia De Sciglio,D,22,241802,away,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466118,Lorenzo Tosto,D,31,2705,away,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603738,Junior Sambia,D,7,241802,away,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941601,Luca Belardinelli,M,16,2705,away,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397346,Ismael Konate,F,90,2705,away,True,False,,,,,,,,,,,,,,,,12504664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986355,Filip Stanković,G,35,2688,home,False,False,28.0,17.0,15.0,4.0,0.0,1.0,,3.0,90.0,34.0,6.5,11.0,6.5,7.2,-0.9274,12504655,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
882004,Giorgio Altare,D,15,2711,home,False,False,19.0,7.0,7.0,1.0,0.0,,,,64.0,35.0,6.5,16.0,6.5,6.2,,12504655,,,,,2.0,,,,2.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
